Date,TransactionID,CustomerID,Age,Gender,Marital Status,Income,StoreID,StoreName,GroupStore,Type,Latitude,Longitude,ProductID,Product Name,Price,Qty,TotalAmount
2022-01-07,TR36833,41,51,0,Married,16.42,14,Priangan,Priangan,Modern Trade,-5.45,105.26667,P3,Crackers,7500,2,15000
2022-01-07,TR4110,445,51,0,Married,14.48,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,P2,Ginger Candy ,3200,7,22400
2022-01-07,TR43466,118,20,1,Single,3.28,13,Buana,Buana,General Trade,-1.26916,116.825264,P8,Oat,16000,1,16000
2022-01-07,TR44592,238,26,0,Single,6.61,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,P4,Potato Chip,12000,3,36000
2022-01-07,TR46432,335,29,1,Single,4.74,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643,P3,Crackers,7500,1,7500
2022-01-07,TR5410,94,53,0,Married,12.94,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,P2,Ginger Candy ,3200,7,22400
2022-01-07,TR60066,251,45,1,Married,3.38,7,Buana Indah,Buana,General Trade,3.316694,114.590111,P10,Cheese Stick,15000,4,60000
2022-01-07,TR60222,206,68,0,Married,8.3,5,Bonafid,Gita,General Trade,-7.250445,112.768845,P9,Yoghurt,10000,5,50000
2022-01-07,TR60228,1,55,1,Married,5.12,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643,P3,Crackers,7500,5,37500
2022-01-07,TR68742,214,52,0,Married,13.14,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,P2,Ginger Candy ,3200,7,22400
2022-01-07,TR71131,87,44,1,Married,9.57,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,P9,Yoghurt,10000,5,50000
2022-01-07,TR72787,293,54,0,Married,10.4,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,P8,Oat,16000,1,16000
2022-01-07,TR77432,431,40,1,Married,9.51,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,P7,Coffee Candy,9400,2,18800
2022-01-07,TR79479,107,38,1,Married,9.85,7,Buana Indah,Buana,General Trade,3.316694,114.590111,P7,Coffee Candy,9400,5,47000
2022-01-07,TR88599,438,36,1,Single,5.43,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,P10,Cheese Stick,15000,1,15000
2022-01-07,TR92085,378,54,0,Married,14.66,14,Priangan,Priangan,Modern Trade,-5.45,105.26667,P10,Cheese Stick,15000,1,15000
2022-01-07,TR9874,348,29,1,Married,4.64,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,P9,Yoghurt,10000,7,70000
2022-01-07,TR98897,233,43,1,Married,5.69,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,P6,Cashew,18000,4,72000
2022-02-07,TR17337,155,40,0,Married,7.17,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,P4,Potato Chip,12000,1,12000
2022-02-07,TR18471,17,35,0,Married,3.14,5,Bonafid,Gita,General Trade,-7.250445,112.768845,P9,Yoghurt,10000,1,10000
2022-02-07,TR19616,302,51,0,Married,15.43,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,P8,Oat,16000,3,48000
2022-02-07,TR34452,218,29,0,Married,3.52,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,P7,Coffee Candy,9400,5,47000
2022-02-07,TR35601,356,56,0,Married,13.25,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643,P10,Cheese Stick,15000,3,45000
2022-02-07,TR37048,281,35,0,Married,3.03,13,Buana,Buana,General Trade,-1.26916,116.825264,P3,Crackers,7500,2,15000
2022-02-07,TR42480,310,23,0,Married,4.17,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,P3,Crackers,7500,6,45000
2022-02-07,TR43486,125,55,1,Married,12.75,7,Buana Indah,Buana,General Trade,3.316694,114.590111,P5,Thai Tea,4200,4,16800
2022-02-07,TR46328,172,57,1,Married,8.96,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,P4,Potato Chip,12000,5,60000
2022-02-07,TR61763,380,40,0,Married,5.77,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,P9,Yoghurt,10000,3,30000
2022-02-07,TR82925,325,37,0,Single,3.25,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,P5,Thai Tea,4200,3,12600
2022-02-07,TR85800,149,61,1,Married,3.96,7,Buana Indah,Buana,General Trade,3.316694,114.590111,P3,Crackers,7500,1,7500
2022-02-07,TR89488,92,60,0,Married,10.72,14,Priangan,Priangan,Modern Trade,-5.45,105.26667,P5,Thai Tea,4200,4,16800
2022-02-07,TR91570,52,37,0,Married,3.73,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643,P1,Choco Bar,8800,9,79200
2022-03-07,TR10947,174,45,1,Married,17.34,13,Buana,Buana,General Trade,-1.26916,116.825264,P9,Yoghurt,10000,4,40000
2022-03-07,TR1281,81,44,0,Married,19.49,13,Buana,Buana,General Trade,-1.26916,116.825264,P9,Yoghurt,10000,1,10000
2022-03-07,TR13665,142,23,1,Single,1.58,14,Priangan,Priangan,Modern Trade,-5.45,105.26667,P2,Ginger Candy ,3200,6,19200
2022-03-07,TR16195,220,45,0,Married,16.35,7,Buana Indah,Buana,General Trade,3.316694,114.590111,P6,Cashew,18000,3,54000
2022-03-07,TR20979,270,49,1,Married,8.81,14,Priangan,Priangan,Modern Trade,-5.45,105.26667,P10,Cheese Stick,15000,5,75000
2022-03-07,TR225,400,23,1,Single,2.79,7,Buana Indah,Buana,General Trade,3.316694,114.590111,P5,Thai Tea,4200,2,8400
2022-03-07,TR2611,360,54,0,Married,35.78,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643,P8,Oat,16000,1,16000
2022-03-07,TR31751,108,25,0,Single,6.87,13,Buana,Buana,General Trade,-1.26916,116.825264,P7,Coffee Candy,9400,2,18800
2022-03-07,TR40115,299,37,1,Married,4.54,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,P7,Coffee Candy,9400,6,56400
2022-03-07,TR456,393,22,0,Single,0.0,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,P9,Yoghurt,10000,5,50000
2022-03-07,TR49304,72,26,0,Single,1.81,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,P3,Crackers,7500,4,30000
2022-03-07,TR63644,149,61,1,Married,3.96,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,P7,Coffee Candy,9400,5,47000
2022-03-07,TR66398,390,20,1,Single,3.7,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,P3,Crackers,7500,1,7500
2022-03-07,TR71129,7,31,0,Married,4.57,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,P9,Yoghurt,10000,2,20000
2022-03-07,TR71642,233,43,1,Married,5.69,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,P1,Choco Bar,8800,4,35200
2022-03-07,TR96325,13,23,0,Single,2.03,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,P5,Thai Tea,4200,5,21000
2022-04-07,TR18804,217,39,1,Single,6.96,7,Buana Indah,Buana,General Trade,3.316694,114.590111,P2,Ginger Candy ,3200,7,22400
2022-04-07,TR18916,39,66,1,Married,6.19,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,P9,Yoghurt,10000,7,70000
2022-04-07,TR2485,384,59,1,Married,4.42,13,Buana,Buana,General Trade,-1.26916,116.825264,P3,Crackers,7500,6,45000
2022-04-07,TR3208,259,59,1,Married,4.44,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379,P7,Coffee Candy,9400,6,56400
2022-04-07,TR54646,112,31,1,Married,4.44,5,Bonafid,Gita,General Trade,-7.250445,112.768845,P10,Cheese Stick,15000,5,75000
2022-04-07,TR72546,237,35,1,Married,8.14,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,P5,Thai Tea,4200,5,21000
2022-04-07,TR74803,47,35,1,Married,9.56,7,Buana Indah,Buana,General Trade,3.316694,114.590111,P9,Yoghurt,10000,1,10000
2022-04-07,TR79007,140,54,0,Married,9.57,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,P5,Thai Tea,4200,3,12600
2022-05-07,TR16451,343,29,0,Married,2.26,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,P8,Oat,16000,3,48000
2022-05-07,TR19197,16,52,0,Married,11.8,5,Bonafid,Gita,General Trade,-7.250445,112.768845,P6,Cashew,18000,1,18000
2022-05-07,TR20454,266,72,1,Married,4.72,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379,P10,Cheese Stick,15000,3,45000
2022-05-07,TR20792,58,27,1,Married,4.43,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,P5,Thai Tea,4200,5,21000
2022-05-07,TR21762,5,58,1,Married,3.57,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,P9,Yoghurt,10000,7,70000
2022-05-07,TR31724,409,47,0,Married,28.23,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643,P10,Cheese Stick,15000,3,45000
2022-05-07,TR37789,10,34,1,Married,4.0,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379,P4,Potato Chip,12000,1,12000
2022-05-07,TR51478,239,41,1,Married,6.55,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,P5,Thai Tea,4200,2,8400
2022-05-07,TR57847,363,35,0,Married,6.05,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664,P1,Choco Bar,8800,10,88000
2022-05-07,TR69229,46,36,1,Married,8.31,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664,P8,Oat,16000,2,32000
2022-05-07,TR74692,89,32,0,Married,9.68,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643,P10,Cheese Stick,15000,2,30000
2022-05-07,TR78634,198,45,0,Married,10.69,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,P5,Thai Tea,4200,2,8400
2022-05-07,TR92181,342,48,1,Married,13.55,14,Priangan,Priangan,Modern Trade,-5.45,105.26667,P2,Ginger Candy ,3200,3,9600
2022-05-07,TR93280,287,36,0,Single,3.7,7,Buana Indah,Buana,General Trade,3.316694,114.590111,P3,Crackers,7500,3,22500
2022-06-07,TR13781,54,42,0,Single,9.68,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,P3,Crackers,7500,6,45000
2022-06-07,TR18051,27,43,0,Married,17.42,5,Bonafid,Gita,General Trade,-7.250445,112.768845,P8,Oat,16000,2,32000
2022-06-07,TR18373,444,53,0,Married,15.31,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,P4,Potato Chip,12000,2,24000
2022-06-07,TR27786,422,21,1,Single,3.88,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,P7,Coffee Candy,9400,4,37600
2022-06-07,TR32727,223,62,1,Single,5.35,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379,P8,Oat,16000,3,48000
2022-06-07,TR35138,276,31,1,Married,8.96,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643,P1,Choco Bar,8800,10,88000
2022-06-07,TR5562,141,65,1,Married,9.94,7,Buana Indah,Buana,General Trade,3.316694,114.590111,P5,Thai Tea,4200,3,12600
2022-06-07,TR57283,2,60,1,Married,6.23,5,Bonafid,Gita,General Trade,-7.250445,112.768845,P5,Thai Tea,4200,3,12600
2022-06-07,TR6695,220,45,0,Married,16.35,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,P9,Yoghurt,10000,3,30000
2022-06-07,TR77916,229,32,0,Married,10.17,14,Priangan,Priangan,Modern Trade,-5.45,105.26667,P3,Crackers,7500,5,37500
2022-06-07,TR87271,237,35,1,Married,8.14,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,P9,Yoghurt,10000,2,20000
2022-06-07,TR87345,4,31,1,Married,4.87,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,P5,Thai Tea,4200,3,12600
2022-06-07,TR97169,158,49,1,Married,5.6,14,Priangan,Priangan,Modern Trade,-5.45,105.26667,P5,Thai Tea,4200,2,8400
2022-07-07,TR2430,189,59,1,Single,5.15,7,Buana Indah,Buana,General Trade,3.316694,114.590111,P4,Potato Chip,12000,4,48000
2022-07-07,TR26517,133,47,1,Married,20.81,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664,P10,Cheese Stick,15000,4,60000
2022-07-07,TR27651,15,30,0,Married,4.52,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,P6,Cashew,18000,3,54000
2022-07-07,TR28097,355,19,1,Single,0.0,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,P5,Thai Tea,4200,5,21000
2022-07-07,TR30435,95,52,0,Married,17.42,7,Buana Indah,Buana,General Trade,3.316694,114.590111,P8,Oat,16000,2,32000
2022-07-07,TR36777,305,29,1,Married,4.08,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,P5,Thai Tea,4200,4,16800
2022-07-07,TR37642,3,32,1,Married,9.17,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,P7,Coffee Candy,9400,4,37600
2022-07-07,TR40524,84,54,0,Married,18.12,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,P10,Cheese Stick,15000,3,45000
2022-07-07,TR42912,77,26,0,Married,4.67,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643,P9,Yoghurt,10000,6,60000
2022-07-07,TR457,246,40,1,Single,21.81,7,Buana Indah,Buana,General Trade,3.316694,114.590111,P8,Oat,16000,1,16000
2022-07-07,TR51719,50,31,1,Married,6.01,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379,P8,Oat,16000,3,48000
2022-07-07,TR56456,53,32,0,Married,7.36,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,P5,Thai Tea,4200,3,12600
2022-07-07,TR62586,251,45,1,Married,3.38,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,P1,Choco Bar,8800,3,26400
2022-07-07,TR66543,97,51,1,Married,20.22,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,P9,Yoghurt,10000,1,10000
2022-07-07,TR82062,192,26,0,Single,4.47,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,P3,Crackers,7500,3,22500
2022-07-07,TR83991,391,26,0,Married,4.98,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379,P2,Ginger Candy ,3200,3,9600
2022-07-07,TR84427,110,19,0,Married,2.41,13,Buana,Buana,General Trade,-1.26916,116.825264,P7,Coffee Candy,9400,3,28200
2022-07-07,TR91305,17,35,0,Married,3.14,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,P7,Coffee Candy,9400,6,56400
2022-07-07,TR96589,133,47,1,Married,20.81,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,P7,Coffee Candy,9400,6,56400
2022-08-07,TR19851,3,32,1,Married,9.17,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,P4,Potato Chip,12000,3,36000
2022-08-07,TR35585,214,52,0,Married,13.14,7,Buana Indah,Buana,General Trade,3.316694,114.590111,P7,Coffee Candy,9400,4,37600
2022-08-07,TR38669,166,33,0,Married,3.33,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,P4,Potato Chip,12000,5,60000
2022-08-07,TR42976,315,29,1,Married,4.18,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,P2,Ginger Candy ,3200,3,9600
2022-08-07,TR4386,54,42,0,Single,9.68,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,P10,Cheese Stick,15000,1,15000
2022-08-07,TR46056,247,33,1,Married,8.11,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,P6,Cashew,18000,2,36000
2022-08-07,TR6198,233,43,1,Married,5.69,14,Priangan,Priangan,Modern Trade,-5.45,105.26667,P7,Coffee Candy,9400,4,37600
2022-08-07,TR64486,258,51,0,Married,12.57,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379,P3,Crackers,7500,1,7500
2022-08-07,TR65593,395,28,0,Married,3.39,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664,P5,Thai Tea,4200,5,21000
2022-08-07,TR71106,218,29,0,Married,3.52,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,P2,Ginger Candy ,3200,6,19200
2022-08-07,TR86702,388,44,1,Married,16.12,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,P2,Ginger Candy ,3200,6,19200
2022-08-07,TR90952,362,25,0,Single,7.47,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,P9,Yoghurt,10000,3,30000
2022-08-07,TR97236,255,24,1,Single,5.78,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,P3,Crackers,7500,3,22500
2022-09-07,TR17912,152,59,1,Married,10.68,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,P3,Crackers,7500,4,30000
2022-09-07,TR19550,174,45,1,Married,17.34,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,P9,Yoghurt,10000,6,60000
2022-09-07,TR258,96,55,0,Married,13.67,5,Bonafid,Gita,General Trade,-7.250445,112.768845,P5,Thai Tea,4200,3,12600
2022-09-07,TR29093,232,62,0,Married,7.32,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379,P8,Oat,16000,3,48000
2022-09-07,TR38700,231,51,1,Married,16.59,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379,P6,Cashew,18000,1,18000
2022-09-07,TR44905,170,36,0,Married,7.55,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,P5,Thai Tea,4200,2,8400
2022-09-07,TR46690,171,40,0,Married,10.05,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664,P6,Cashew,18000,3,54000
2022-09-07,TR49701,414,21,1,Single,0.74,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,P10,Cheese Stick,15000,5,75000
2022-09-07,TR5084,176,54,1,Married,18.32,13,Buana,Buana,General Trade,-1.26916,116.825264,P5,Thai Tea,4200,4,16800
2022-09-07,TR67334,354,53,1,Married,16.94,13,Buana,Buana,General Trade,-1.26916,116.825264,P8,Oat,16000,3,48000
2022-09-07,TR70093,128,0,1,Married,6.77,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379,P9,Yoghurt,10000,6,60000
2022-09-07,TR70098,268,49,1,Single,5.18,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,P8,Oat,16000,1,16000
2022-09-07,TR9376,427,54,0,Married,16.88,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,P3,Crackers,7500,2,15000
2022-09-07,TR99503,443,33,1,Married,9.28,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379,P6,Cashew,18000,1,18000
2022-10-07,TR20698,343,29,0,Married,2.26,5,Bonafid,Gita,General Trade,-7.250445,112.768845,P4,Potato Chip,12000,1,12000
2022-10-07,TR32454,363,35,0,Married,6.05,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,P5,Thai Tea,4200,3,12600
2022-10-07,TR32974,219,39,0,Single,9.73,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,P3,Crackers,7500,2,15000
2022-10-07,TR51807,315,29,1,Married,4.18,5,Bonafid,Gita,General Trade,-7.250445,112.768845,P10,Cheese Stick,15000,1,15000
2022-10-07,TR58251,279,62,0,Married,5.35,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664,P5,Thai Tea,4200,5,21000
2022-10-07,TR81797,37,51,0,Married,17.11,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,P1,Choco Bar,8800,10,88000
2022-10-07,TR90402,323,58,0,Married,10.55,5,Bonafid,Gita,General Trade,-7.250445,112.768845,P3,Crackers,7500,4,30000
2022-10-07,TR95008,319,39,0,Married,8.82,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,P2,Ginger Candy ,3200,7,22400
2022-10-07,TR96588,221,23,1,Single,7.5,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664,P3,Crackers,7500,1,7500
2022-11-07,TR14050,431,40,1,Married,9.51,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,P10,Cheese Stick,15000,3,45000
2022-11-07,TR19919,143,25,1,Single,2.87,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664,P9,Yoghurt,10000,6,60000
2022-11-07,TR3197,96,55,0,Married,13.67,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643,P3,Crackers,7500,1,7500
2022-11-07,TR61088,1,55,1,Married,5.12,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379,P4,Potato Chip,12000,2,24000
2022-11-07,TR61164,95,52,0,Married,17.42,13,Buana,Buana,General Trade,-1.26916,116.825264,P5,Thai Tea,4200,3,12600
2022-11-07,TR74348,20,43,0,Married,18.91,14,Priangan,Priangan,Modern Trade,-5.45,105.26667,P3,Crackers,7500,4,30000
2022-11-07,TR9460,354,53,1,Married,16.94,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,P8,Oat,16000,2,32000
2022-11-07,TR95391,416,27,1,Married,3.43,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379,P5,Thai Tea,4200,4,16800
2022-11-07,TR98335,130,40,0,Married,9.73,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,P6,Cashew,18000,4,72000
2022-12-07,TR12333,411,19,1,Single,0.0,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664,P10,Cheese Stick,15000,5,75000
2022-12-07,TR1310,306,49,0,Married,16.52,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,P6,Cashew,18000,2,36000
2022-12-07,TR20981,121,26,0,Single,2.93,14,Priangan,Priangan,Modern Trade,-5.45,105.26667,P3,Crackers,7500,3,22500
2022-12-07,TR29295,90,21,1,Single,0.0,13,Buana,Buana,General Trade,-1.26916,116.825264,P6,Cashew,18000,4,72000
2022-12-07,TR30261,103,31,1,Single,4.01,13,Buana,Buana,General Trade,-1.26916,116.825264,P10,Cheese Stick,15000,4,60000
2022-12-07,TR34405,133,47,1,Married,20.81,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,P5,Thai Tea,4200,5,21000
2022-12-07,TR3631,168,27,0,Married,4.88,13,Buana,Buana,General Trade,-1.26916,116.825264,P4,Potato Chip,12000,3,36000
2022-12-07,TR42847,220,45,0,Married,16.35,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,P10,Cheese Stick,15000,5,75000
2022-12-07,TR48273,6,23,0,Married,2.33,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,P1,Choco Bar,8800,6,52800
2022-12-07,TR55797,260,33,0,Single,6.65,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,P5,Thai Tea,4200,5,21000
2022-12-07,TR76552,89,32,0,Married,9.68,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,P10,Cheese Stick,15000,4,60000
2022-12-07,TR84344,44,40,0,Married,10.65,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,P9,Yoghurt,10000,5,50000
2022-12-07,TR86305,282,55,0,Married,11.38,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664,P8,Oat,16000,2,32000
2022-12-07,TR95040,175,60,0,Married,9.7,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,P10,Cheese Stick,15000,3,45000
2022-07-13,TR12695,392,45,0,Married,19.68,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,P8,Oat,16000,2,32000
2022-07-13,TR23573,64,48,1,Married,7.92,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664,P4,Potato Chip,12000,3,36000
2022-07-13,TR35195,403,30,0,Married,4.06,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,P2,Ginger Candy ,3200,3,9600
2022-07-13,TR3672,38,56,0,Married,14.32,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,P3,Crackers,7500,6,45000
2022-07-13,TR43134,427,54,0,Married,16.88,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,P7,Coffee Candy,9400,6,56400
2022-07-13,TR51241,107,38,1,Married,9.85,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,P9,Yoghurt,10000,7,70000
2022-07-13,TR52524,80,44,0,Married,13.45,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,P1,Choco Bar,8800,10,88000
2022-07-13,TR53333,401,45,0,Married,4.08,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,P4,Potato Chip,12000,3,36000
2022-07-13,TR62617,132,41,0,Married,17.69,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,P7,Coffee Candy,9400,5,47000
2022-07-13,TR70841,71,46,0,Married,12.42,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,P4,Potato Chip,12000,4,48000
2022-07-13,TR74928,118,20,1,Single,3.28,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,P2,Ginger Candy ,3200,3,9600
2022-07-13,TR94022,119,26,1,Single,5.54,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,P2,Ginger Candy ,3200,4,12800
2022-07-14,TR2139,211,29,0,Married,3.54,7,Buana Indah,Buana,General Trade,3.316694,114.590111,P5,Thai Tea,4200,4,16800
2022-07-14,TR37718,310,23,0,Married,4.17,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664,P10,Cheese Stick,15000,2,30000
2022-07-14,TR44981,246,40,1,Single,21.81,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,P6,Cashew,18000,3,54000
2022-07-14,TR47252,190,34,1,Married,8.85,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,P6,Cashew,18000,1,18000
2022-07-14,TR58787,329,19,1,Single,0.0,14,Priangan,Priangan,Modern Trade,-5.45,105.26667,P7,Coffee Candy,9400,4,37600
2022-07-14,TR641,380,40,0,Married,5.77,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,P4,Potato Chip,12000,3,36000
2022-07-14,TR68490,235,37,0,Married,5.35,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,P5,Thai Tea,4200,4,16800
2022-07-14,TR80518,242,56,1,Married,6.98,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,P10,Cheese Stick,15000,1,15000
2022-07-14,TR86403,154,31,0,Married,8.36,5,Bonafid,Gita,General Trade,-7.250445,112.768845,P5,Thai Tea,4200,4,16800
2022-07-14,TR92658,393,22,0,Single,0.0,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,P8,Oat,16000,1,16000
2022-07-14,TR94823,156,44,0,Married,3.87,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,P3,Crackers,7500,2,15000
2022-07-15,TR15294,109,35,1,Married,10.04,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,P9,Yoghurt,10000,1,10000
2022-07-15,TR30164,422,21,1,Single,3.88,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,P4,Potato Chip,12000,1,12000
2022-07-15,TR33708,203,53,0,Married,17.2,13,Buana,Buana,General Trade,-1.26916,116.825264,P1,Choco Bar,8800,3,26400
2022-07-15,TR34374,155,40,0,Married,7.17,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664,P1,Choco Bar,8800,5,44000
2022-07-15,TR43002,131,25,0,Single,7.12,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664,P7,Coffee Candy,9400,4,37600
